model-1588501844, 1588501895.957, 0.79, 0.1513, 0.81, 0.1363
model-1588501844, 1588501895.999, 0.82, 0.1333, 0.73, 0.201
model-1588501844, 1588501896.041, 0.81, 0.1356, 0.71, 0.1877
model-1588501844, 1588501896.088, 0.68, 0.1997, 0.7, 0.2086
model-1588501844, 1588501896.131, 0.83, 0.1465, 0.76, 0.1616
model-1588501844, 1588501896.173, 0.83, 0.1321, 0.78, 0.1417
model-1588501844, 1588501896.216, 0.84, 0.1303, 0.77, 0.1511
model-1588501844, 1588501896.258, 0.77, 0.1409, 0.77, 0.145
model-1588501844, 1588501896.3, 0.89, 0.1105, 0.73, 0.1666
model-1588501844, 1588501896.344, 0.77, 0.1531, 0.77, 0.1489
model-1588501844, 1588501896.386, 0.75, 0.1714, 0.8, 0.1364
model-1588501844, 1588501896.428, 0.75, 0.1588, 0.73, 0.1639
model-1588501844, 1588501896.471, 0.79, 0.134, 0.73, 0.1431
model-1588501844, 1588501896.513, 0.78, 0.1642, 0.63, 0.2117
model-1588501844, 1588501896.555, 0.81, 0.1469, 0.73, 0.1837
model-1588501844, 1588501896.599, 0.85, 0.1189, 0.77, 0.166
model-1588501844, 1588501896.641, 0.84, 0.1194, 0.79, 0.1543
model-1588501844, 1588501896.683, 0.83, 0.1377, 0.68, 0.2042
model-1588501844, 1588501896.726, 0.81, 0.1488, 0.85, 0.1301
model-1588501844, 1588501896.768, 0.82, 0.1347, 0.75, 0.1673
model-1588501844, 1588501896.81, 0.74, 0.1573, 0.75, 0.1515
model-1588501844, 1588501896.856, 0.78, 0.153, 0.74, 0.1859
model-1588501844, 1588501896.897, 0.77, 0.1505, 0.8, 0.1579
model-1588501844, 1588501896.939, 0.82, 0.1498, 0.78, 0.1533
model-1588501844, 1588501896.984, 0.88, 0.107, 0.77, 0.1729
model-1588501844, 1588501897.026, 0.81, 0.1363, 0.69, 0.2079
model-1588501844, 1588501897.068, 0.85, 0.1261, 0.82, 0.1405
model-1588501844, 1588501897.111, 0.83, 0.1208, 0.7, 0.214
model-1588501844, 1588501897.154, 0.8, 0.1334, 0.78, 0.1377
model-1588501844, 1588501897.196, 0.74, 0.1451, 0.79, 0.1546
model-1588501844, 1588501897.24, 0.82, 0.1314, 0.73, 0.1671
model-1588501844, 1588501897.282, 0.75, 0.1709, 0.75, 0.1738
model-1588501844, 1588501897.324, 0.73, 0.1895, 0.78, 0.1774
model-1588501844, 1588501897.368, 0.72, 0.1791, 0.7, 0.1989
model-1588501844, 1588501897.411, 0.8, 0.1381, 0.67, 0.2395
model-1588501844, 1588501897.453, 0.85, 0.1262, 0.67, 0.2179
model-1588501844, 1588501897.499, 0.76, 0.1669, 0.71, 0.2002
model-1588501844, 1588501897.542, 0.73, 0.1619, 0.61, 0.2236
model-1588501844, 1588501897.585, 0.7, 0.187, 0.72, 0.1744
model-1588501844, 1588501897.63, 0.71, 0.1901, 0.76, 0.1639
model-1588501844, 1588501897.672, 0.77, 0.145, 0.6, 0.2317
model-1588501844, 1588501897.715, 0.67, 0.2129, 0.73, 0.1787
model-1588501844, 1588501897.759, 0.83, 0.1486, 0.79, 0.1731
model-1588501844, 1588501897.801, 0.77, 0.1534, 0.72, 0.1901
model-1588501844, 1588501897.844, 0.76, 0.1565, 0.8, 0.1557
model-1588501844, 1588501897.888, 0.76, 0.1725, 0.78, 0.1564
model-1588501844, 1588501897.93, 0.76, 0.1563, 0.77, 0.1585
model-1588501844, 1588501897.972, 0.74, 0.1762, 0.72, 0.1939
model-1588501844, 1588501898.016, 0.78, 0.1648, 0.82, 0.1351
model-1588501844, 1588501898.06, 0.74, 0.1822, 0.63, 0.2246
model-1588501844, 1588501898.102, 0.76, 0.1561, 0.67, 0.2119
model-1588501844, 1588501898.145, 0.71, 0.2109, 0.72, 0.2073
model-1588501844, 1588501898.188, 0.77, 0.1521, 0.75, 0.1759
model-1588501844, 1588501898.23, 0.72, 0.1898, 0.72, 0.2004
model-1588501844, 1588501898.274, 0.7, 0.1813, 0.74, 0.1781
model-1588501844, 1588501898.318, 0.78, 0.1518, 0.75, 0.1812
model-1588501844, 1588501898.36, 0.79, 0.1541, 0.72, 0.1801
model-1588501844, 1588501898.403, 0.79, 0.1578, 0.76, 0.1593
model-1588501844, 1588501898.446, 0.77, 0.1685, 0.72, 0.1853
model-1588501844, 1588501898.488, 0.78, 0.1431, 0.74, 0.1618
model-1588501844, 1588501898.533, 0.8, 0.1561, 0.79, 0.1482
model-1588501844, 1588501898.575, 0.81, 0.1466, 0.71, 0.1942
model-1588501844, 1588501898.617, 0.74, 0.1739, 0.82, 0.1202
model-1588501844, 1588501898.66, 0.73, 0.1673, 0.69, 0.1904
model-1588501844, 1588501898.703, 0.69, 0.1822, 0.75, 0.1775
model-1588501844, 1588501898.745, 0.84, 0.1475, 0.71, 0.1947
model-1588501844, 1588501898.79, 0.72, 0.1716, 0.72, 0.1906
model-1588501844, 1588501898.832, 0.79, 0.1595, 0.84, 0.123
model-1588501844, 1588501898.875, 0.72, 0.1674, 0.81, 0.141
model-1588501844, 1588501898.918, 0.8, 0.1525, 0.76, 0.1673
model-1588501844, 1588501898.961, 0.72, 0.1777, 0.74, 0.1787
model-1588501844, 1588501899.003, 0.79, 0.1396, 0.76, 0.1821
model-1588501844, 1588501899.046, 0.66, 0.2141, 0.77, 0.1571
model-1588501844, 1588501899.089, 0.74, 0.1812, 0.78, 0.1519
model-1588501844, 1588501899.131, 0.72, 0.1807, 0.73, 0.2069
model-1588501844, 1588501899.175, 0.77, 0.1465, 0.79, 0.1603
model-1588501844, 1588501899.217, 0.75, 0.1755, 0.72, 0.1715
model-1588501844, 1588501899.259, 0.74, 0.1699, 0.78, 0.1495
model-1588501844, 1588501899.303, 0.71, 0.1935, 0.68, 0.1863
model-1588501844, 1588501899.345, 0.73, 0.1708, 0.79, 0.1629
model-1588501844, 1588501899.387, 0.67, 0.2056, 0.75, 0.1484
model-1588501844, 1588501899.435, 0.84, 0.1371, 0.75, 0.1705
model-1588501844, 1588501899.477, 0.87, 0.1178, 0.76, 0.1608
model-1588501844, 1588501899.519, 0.77, 0.1424, 0.74, 0.1564
model-1588501844, 1588501899.565, 0.78, 0.1569, 0.72, 0.1666
model-1588501844, 1588501899.607, 0.75, 0.1817, 0.75, 0.163
model-1588501844, 1588501899.649, 0.78, 0.1385, 0.78, 0.1466
model-1588501844, 1588501899.693, 0.8, 0.1419, 0.76, 0.1662
model-1588501844, 1588501899.735, 0.76, 0.1755, 0.73, 0.1628
model-1588501844, 1588501899.777, 0.78, 0.1519, 0.82, 0.1322
model-1588501844, 1588501899.825, 0.8, 0.1532, 0.86, 0.1226
model-1588501844, 1588501899.868, 0.69, 0.2116, 0.8, 0.1423
model-1588501844, 1588501899.91, 0.79, 0.1452, 0.81, 0.1348
model-1588501844, 1588501899.955, 0.75, 0.1684, 0.76, 0.1564
model-1588501844, 1588501899.997, 0.78, 0.1457, 0.71, 0.2054
model-1588501844, 1588501900.039, 0.84, 0.1213, 0.77, 0.1555
model-1588501844, 1588501900.083, 0.77, 0.1522, 0.76, 0.1777
model-1588501844, 1588501900.125, 0.78, 0.1435, 0.65, 0.2061
model-1588501844, 1588501900.168, 0.8, 0.1497, 0.78, 0.1558
model-1588501844, 1588501900.211, 0.82, 0.1407, 0.82, 0.1508
model-1588501844, 1588501900.253, 0.77, 0.1751, 0.79, 0.1223
model-1588501844, 1588501900.295, 0.79, 0.1417, 0.77, 0.1494
model-1588501844, 1588501900.341, 0.75, 0.1612, 0.76, 0.1699
model-1588501844, 1588501900.384, 0.78, 0.1517, 0.82, 0.1387
model-1588501844, 1588501900.426, 0.78, 0.1715, 0.75, 0.1443
model-1588501844, 1588501900.471, 0.81, 0.1258, 0.72, 0.1641
model-1588501844, 1588501900.514, 0.78, 0.1483, 0.73, 0.1774
model-1588501844, 1588501900.557, 0.72, 0.1627, 0.72, 0.1916
model-1588501844, 1588501900.604, 0.86, 0.1126, 0.79, 0.1628
model-1588501844, 1588501900.647, 0.76, 0.1413, 0.71, 0.1976
model-1588501844, 1588501900.689, 0.87, 0.118, 0.74, 0.1754
model-1588501844, 1588501900.732, 0.79, 0.1497, 0.78, 0.1667
model-1588501844, 1588501900.775, 0.75, 0.1608, 0.77, 0.145
model-1588501844, 1588501900.817, 0.82, 0.1154, 0.76, 0.1883
model-1588501844, 1588501900.861, 0.77, 0.1576, 0.83, 0.1221
model-1588501844, 1588501900.904, 0.81, 0.1482, 0.73, 0.1828
model-1588501844, 1588501900.946, 0.8, 0.1498, 0.75, 0.1646
model-1588501844, 1588501900.992, 0.84, 0.1086, 0.75, 0.1604
model-1588501844, 1588501901.035, 0.73, 0.1487, 0.75, 0.1675
model-1588501844, 1588501901.078, 0.79, 0.1323, 0.69, 0.1721
model-1588501844, 1588501901.126, 0.81, 0.1165, 0.78, 0.1465
model-1588501844, 1588501901.168, 0.8, 0.149, 0.78, 0.164
model-1588501844, 1588501901.21, 0.81, 0.1313, 0.74, 0.1798
model-1588501844, 1588501901.256, 0.79, 0.1505, 0.83, 0.1304
model-1588501844, 1588501901.299, 0.82, 0.1299, 0.78, 0.1617
model-1588501844, 1588501901.341, 0.74, 0.1867, 0.72, 0.1932
model-1588501844, 1588501901.385, 0.75, 0.1564, 0.79, 0.1544
model-1588501844, 1588501901.427, 0.79, 0.155, 0.75, 0.1852
model-1588501844, 1588501901.47, 0.75, 0.1827, 0.81, 0.1424
model-1588501844, 1588501901.514, 0.76, 0.16, 0.79, 0.1408
model-1588501844, 1588501901.559, 0.8, 0.1526, 0.79, 0.1648
model-1588501844, 1588501901.601, 0.77, 0.1431, 0.78, 0.1719
model-1588501844, 1588501901.644, 0.78, 0.1691, 0.78, 0.1403
model-1588501844, 1588501901.687, 0.82, 0.1296, 0.72, 0.2127
model-1588501844, 1588501901.729, 0.78, 0.1645, 0.82, 0.1299
model-1588501844, 1588501901.776, 0.82, 0.1278, 0.8, 0.1367
model-1588501844, 1588501901.818, 0.82, 0.1173, 0.82, 0.1209
model-1588501844, 1588501901.86, 0.8, 0.1379, 0.75, 0.1674
model-1588501844, 1588501901.907, 0.75, 0.1556, 0.78, 0.1362
model-1588501844, 1588501901.955, 0.76, 0.1602, 0.77, 0.1762
model-1588501844, 1588501901.997, 0.74, 0.1763, 0.68, 0.1932
model-1588501844, 1588501902.041, 0.71, 0.175, 0.82, 0.1523
model-1588501844, 1588501902.083, 0.82, 0.1355, 0.73, 0.1756
model-1588501844, 1588501902.127, 0.75, 0.1711, 0.68, 0.2053
model-1588501844, 1588501902.172, 0.68, 0.1894, 0.76, 0.1741
model-1588501844, 1588501902.214, 0.76, 0.1536, 0.71, 0.1975
model-1588501844, 1588501902.257, 0.83, 0.1347, 0.81, 0.1598
model-1588501844, 1588501902.3, 0.79, 0.1532, 0.75, 0.1683
model-1588501844, 1588501902.343, 0.72, 0.1857, 0.74, 0.146
model-1588501844, 1588501902.385, 0.79, 0.1269, 0.83, 0.1281
model-1588501844, 1588501902.429, 0.8, 0.1444, 0.84, 0.1307
model-1588501844, 1588501902.471, 0.74, 0.1581, 0.76, 0.164
model-1588501844, 1588501902.513, 0.77, 0.1474, 0.83, 0.13
model-1588501844, 1588501902.556, 0.86, 0.139, 0.73, 0.1818
model-1588501844, 1588501902.602, 0.79, 0.1357, 0.78, 0.1688
model-1588501844, 1588501902.644, 0.82, 0.1305, 0.76, 0.1717
model-1588501844, 1588501902.688, 0.77, 0.1458, 0.8, 0.1505
model-1588501844, 1588501902.73, 0.88, 0.095, 0.79, 0.1527
model-1588501844, 1588501902.773, 0.81, 0.1598, 0.72, 0.1523
model-1588501844, 1588501902.816, 0.82, 0.1283, 0.84, 0.1219
model-1588501844, 1588501902.859, 0.84, 0.1043, 0.72, 0.1931
model-1588501844, 1588501902.901, 0.81, 0.1275, 0.73, 0.1765
model-1588501844, 1588501902.947, 0.79, 0.1618, 0.79, 0.1486
model-1588501844, 1588501902.99, 0.8, 0.1531, 0.75, 0.1571
model-1588501844, 1588501903.032, 0.77, 0.1647, 0.76, 0.2057
model-1588501844, 1588501903.076, 0.78, 0.1408, 0.76, 0.1532
model-1588501844, 1588501903.118, 0.76, 0.1651, 0.78, 0.1665
model-1588501844, 1588501903.16, 0.79, 0.1277, 0.77, 0.1605
model-1588501844, 1588501903.204, 0.79, 0.1524, 0.83, 0.1356
model-1588501844, 1588501903.246, 0.72, 0.1683, 0.76, 0.1582
model-1588501844, 1588501903.288, 0.9, 0.0932, 0.8, 0.1556
model-1588501844, 1588501903.334, 0.8, 0.1483, 0.73, 0.1679
model-1588501844, 1588501903.376, 0.81, 0.1366, 0.74, 0.1694
model-1588501844, 1588501903.418, 0.79, 0.1512, 0.72, 0.1913
model-1588501844, 1588501903.462, 0.83, 0.1295, 0.76, 0.1645
model-1588501844, 1588501903.504, 0.82, 0.1441, 0.76, 0.1734
model-1588501844, 1588501903.546, 0.78, 0.1417, 0.69, 0.1855
model-1588501844, 1588501903.589, 0.78, 0.1508, 0.69, 0.2078
model-1588501844, 1588501903.632, 0.7, 0.195, 0.8, 0.1394
model-1588501844, 1588501903.675, 0.79, 0.1457, 0.74, 0.1744
model-1588501844, 1588501903.72, 0.84, 0.1376, 0.74, 0.1801
model-1588501844, 1588501903.762, 0.83, 0.1478, 0.69, 0.2207
model-1588501844, 1588501903.804, 0.77, 0.1657, 0.68, 0.2159
model-1588501844, 1588501903.847, 0.85, 0.1062, 0.73, 0.1875
model-1588501844, 1588501903.891, 0.8, 0.1521, 0.7, 0.1794
model-1588501844, 1588501903.934, 0.73, 0.186, 0.74, 0.1876
model-1588501844, 1588501903.98, 0.77, 0.1739, 0.76, 0.1665
model-1588501844, 1588501904.021, 0.71, 0.1786, 0.8, 0.1502
model-1588501844, 1588501904.064, 0.79, 0.1612, 0.76, 0.154
model-1588501844, 1588501904.107, 0.78, 0.1597, 0.73, 0.1854
model-1588501844, 1588501904.149, 0.81, 0.1335, 0.84, 0.1309
model-1588501844, 1588501904.191, 0.72, 0.1807, 0.76, 0.1818
model-1588501844, 1588501904.235, 0.77, 0.1398, 0.83, 0.1357
model-1588501844, 1588501904.277, 0.82, 0.1361, 0.77, 0.1658
model-1588501844, 1588501904.319, 0.85, 0.1119, 0.71, 0.2126
model-1588501844, 1588501904.365, 0.7, 0.1991, 0.75, 0.1659
model-1588501844, 1588501904.407, 0.72, 0.161, 0.76, 0.1614
model-1588501844, 1588501904.449, 0.8, 0.1349, 0.74, 0.1608
model-1588501844, 1588501904.495, 0.78, 0.1573, 0.75, 0.1599
model-1588501844, 1588501904.537, 0.82, 0.1276, 0.71, 0.1797
model-1588501844, 1588501904.58, 0.79, 0.1591, 0.83, 0.128
model-1588501844, 1588501904.624, 0.8, 0.154, 0.77, 0.1615
model-1588501844, 1588501904.666, 0.76, 0.1532, 0.68, 0.2019
model-1588501844, 1588501904.708, 0.74, 0.1757, 0.73, 0.1648
model-1588501844, 1588501904.752, 0.77, 0.1457, 0.69, 0.1933
model-1588501844, 1588501904.794, 0.8, 0.1503, 0.78, 0.1574
model-1588501844, 1588501904.836, 0.74, 0.1652, 0.75, 0.1806
model-1588501844, 1588501904.879, 0.77, 0.1867, 0.79, 0.1524
model-1588501844, 1588501904.921, 0.81, 0.131, 0.76, 0.1506
model-1588501844, 1588501904.952, 0.88, 0.0976, 0.79, 0.1736
model-1588501844, 1588501904.999, 0.75, 0.1714, 0.67, 0.2045
model-1588501844, 1588501905.042, 0.85, 0.1148, 0.79, 0.167
model-1588501844, 1588501905.084, 0.8, 0.1325, 0.77, 0.1708
model-1588501844, 1588501905.129, 0.8, 0.1516, 0.75, 0.1811
model-1588501844, 1588501905.171, 0.8, 0.1525, 0.81, 0.1357
model-1588501844, 1588501905.214, 0.81, 0.1387, 0.74, 0.1793
model-1588501844, 1588501905.26, 0.79, 0.1446, 0.73, 0.1673
model-1588501844, 1588501905.302, 0.77, 0.1491, 0.78, 0.1615
model-1588501844, 1588501905.344, 0.8, 0.1349, 0.68, 0.2055
model-1588501844, 1588501905.388, 0.83, 0.1307, 0.77, 0.1454
model-1588501844, 1588501905.434, 0.83, 0.1251, 0.77, 0.1512
model-1588501844, 1588501905.476, 0.79, 0.1569, 0.7, 0.218
model-1588501844, 1588501905.52, 0.83, 0.1239, 0.79, 0.1601
model-1588501844, 1588501905.565, 0.84, 0.1232, 0.74, 0.1665
model-1588501844, 1588501905.607, 0.8, 0.1524, 0.79, 0.1322
model-1588501844, 1588501905.653, 0.78, 0.1452, 0.75, 0.1553
model-1588501844, 1588501905.696, 0.8, 0.1361, 0.72, 0.1894
model-1588501844, 1588501905.739, 0.8, 0.137, 0.8, 0.1429
model-1588501844, 1588501905.784, 0.72, 0.1875, 0.75, 0.154
model-1588501844, 1588501905.827, 0.83, 0.1427, 0.79, 0.1581
model-1588501844, 1588501905.869, 0.83, 0.1282, 0.78, 0.1494
model-1588501844, 1588501905.914, 0.84, 0.1266, 0.74, 0.1658
model-1588501844, 1588501905.957, 0.8, 0.1266, 0.77, 0.1557
model-1588501844, 1588501906.0, 0.89, 0.0997, 0.75, 0.16
model-1588501844, 1588501906.044, 0.78, 0.1491, 0.79, 0.1545
model-1588501844, 1588501906.086, 0.77, 0.1609, 0.78, 0.1484
model-1588501844, 1588501906.129, 0.78, 0.1518, 0.81, 0.1505
model-1588501844, 1588501906.172, 0.78, 0.1316, 0.76, 0.1452
model-1588501844, 1588501906.214, 0.82, 0.144, 0.77, 0.1753
model-1588501844, 1588501906.257, 0.84, 0.1336, 0.83, 0.1356
model-1588501844, 1588501906.301, 0.84, 0.1106, 0.69, 0.2069
model-1588501844, 1588501906.343, 0.84, 0.1089, 0.76, 0.1828
model-1588501844, 1588501906.386, 0.77, 0.133, 0.76, 0.1606
model-1588501844, 1588501906.429, 0.81, 0.1399, 0.74, 0.1593
model-1588501844, 1588501906.472, 0.83, 0.1192, 0.79, 0.1568
model-1588501844, 1588501906.514, 0.76, 0.1541, 0.77, 0.1532
model-1588501844, 1588501906.558, 0.82, 0.1233, 0.77, 0.1634
model-1588501844, 1588501906.601, 0.8, 0.1376, 0.76, 0.1665
model-1588501844, 1588501906.644, 0.84, 0.1392, 0.78, 0.153
model-1588501844, 1588501906.69, 0.89, 0.0928, 0.79, 0.1402
model-1588501844, 1588501906.732, 0.84, 0.1306, 0.72, 0.1954
model-1588501844, 1588501906.774, 0.84, 0.1165, 0.78, 0.1525
model-1588501844, 1588501906.819, 0.83, 0.1131, 0.79, 0.1377
model-1588501844, 1588501906.862, 0.86, 0.1035, 0.79, 0.1477
model-1588501844, 1588501906.904, 0.8, 0.1366, 0.76, 0.1912
model-1588501844, 1588501906.952, 0.86, 0.1205, 0.78, 0.149
model-1588501844, 1588501906.995, 0.79, 0.1452, 0.73, 0.1863
model-1588501844, 1588501907.037, 0.74, 0.1779, 0.77, 0.1731
model-1588501844, 1588501907.085, 0.76, 0.1581, 0.74, 0.1484
model-1588501844, 1588501907.128, 0.78, 0.1328, 0.79, 0.1586
model-1588501844, 1588501907.17, 0.77, 0.1368, 0.74, 0.1929
model-1588501844, 1588501907.214, 0.79, 0.1487, 0.8, 0.1483
model-1588501844, 1588501907.257, 0.81, 0.1269, 0.75, 0.182
model-1588501844, 1588501907.299, 0.72, 0.1702, 0.78, 0.1495
model-1588501844, 1588501907.343, 0.74, 0.1688, 0.78, 0.146
model-1588501844, 1588501907.386, 0.73, 0.1576, 0.71, 0.1915
model-1588501844, 1588501907.429, 0.75, 0.1946, 0.71, 0.2246
model-1588501844, 1588501907.473, 0.8, 0.1429, 0.73, 0.1967
model-1588501844, 1588501907.515, 0.79, 0.1378, 0.78, 0.1647
model-1588501844, 1588501907.558, 0.79, 0.1502, 0.8, 0.1379
model-1588501844, 1588501907.601, 0.74, 0.1561, 0.69, 0.1982
model-1588501844, 1588501907.644, 0.8, 0.1516, 0.72, 0.1909
model-1588501844, 1588501907.686, 0.8, 0.1714, 0.75, 0.167
model-1588501844, 1588501907.732, 0.73, 0.1991, 0.76, 0.1704
model-1588501844, 1588501907.778, 0.74, 0.1654, 0.69, 0.2039
model-1588501844, 1588501907.82, 0.83, 0.1315, 0.63, 0.2474
model-1588501844, 1588501907.867, 0.68, 0.2102, 0.75, 0.1846
model-1588501844, 1588501907.909, 0.72, 0.1743, 0.69, 0.2118
model-1588501844, 1588501907.952, 0.71, 0.1908, 0.73, 0.1917
model-1588501844, 1588501907.996, 0.76, 0.1714, 0.74, 0.1746
model-1588501844, 1588501908.038, 0.82, 0.1208, 0.8, 0.1506
model-1588501844, 1588501908.081, 0.8, 0.1402, 0.66, 0.2322
model-1588501844, 1588501908.125, 0.8, 0.156, 0.73, 0.2006
model-1588501844, 1588501908.167, 0.75, 0.1734, 0.7, 0.1869
model-1588501844, 1588501908.209, 0.76, 0.1531, 0.79, 0.1553
model-1588501844, 1588501908.255, 0.8, 0.1493, 0.76, 0.1697
model-1588501844, 1588501908.298, 0.79, 0.1399, 0.82, 0.1229
model-1588501844, 1588501908.34, 0.78, 0.1589, 0.69, 0.1893
model-1588501844, 1588501908.384, 0.78, 0.1611, 0.71, 0.1936
model-1588501844, 1588501908.43, 0.75, 0.1696, 0.79, 0.1511
model-1588501844, 1588501908.472, 0.79, 0.1379, 0.77, 0.1615
model-1588501844, 1588501908.519, 0.72, 0.1695, 0.72, 0.2045
model-1588501844, 1588501908.562, 0.67, 0.2139, 0.67, 0.2044
model-1588501844, 1588501908.606, 0.75, 0.1741, 0.74, 0.1787
model-1588501844, 1588501908.65, 0.82, 0.1483, 0.72, 0.1913
model-1588501844, 1588501908.692, 0.72, 0.1823, 0.76, 0.1698
model-1588501844, 1588501908.734, 0.77, 0.1434, 0.7, 0.1986
model-1588501844, 1588501908.779, 0.67, 0.2121, 0.72, 0.1954
model-1588501844, 1588501908.822, 0.72, 0.1675, 0.79, 0.1561
model-1588501844, 1588501908.864, 0.76, 0.155, 0.75, 0.1715
model-1588501844, 1588501908.909, 0.78, 0.1483, 0.74, 0.1635
model-1588501844, 1588501908.952, 0.76, 0.1831, 0.75, 0.1958
model-1588501844, 1588501908.994, 0.75, 0.1796, 0.78, 0.1679
model-1588501844, 1588501909.038, 0.69, 0.1996, 0.69, 0.1956
model-1588501844, 1588501909.08, 0.74, 0.1782, 0.79, 0.1664
model-1588501844, 1588501909.123, 0.74, 0.1912, 0.76, 0.1768
model-1588501844, 1588501909.167, 0.78, 0.1545, 0.75, 0.1528
model-1588501844, 1588501909.209, 0.81, 0.1305, 0.72, 0.1797
model-1588501844, 1588501909.252, 0.82, 0.1357, 0.82, 0.1217
model-1588501844, 1588501909.296, 0.78, 0.1448, 0.83, 0.1383
model-1588501844, 1588501909.339, 0.8, 0.1658, 0.76, 0.1734
model-1588501844, 1588501909.381, 0.78, 0.1513, 0.83, 0.1411
model-1588501844, 1588501909.425, 0.84, 0.1401, 0.87, 0.1322
model-1588501844, 1588501909.47, 0.74, 0.1672, 0.81, 0.1529
model-1588501844, 1588501909.512, 0.81, 0.145, 0.76, 0.1646
model-1588501844, 1588501909.559, 0.78, 0.1585, 0.75, 0.1668
model-1588501844, 1588501909.601, 0.68, 0.1944, 0.71, 0.1665
model-1588501844, 1588501909.644, 0.85, 0.1241, 0.71, 0.1818
model-1588501844, 1588501909.688, 0.8, 0.1527, 0.8, 0.1382
model-1588501844, 1588501909.732, 0.83, 0.1432, 0.79, 0.1624
model-1588501844, 1588501909.775, 0.88, 0.106, 0.73, 0.1827
model-1588501844, 1588501909.818, 0.8, 0.144, 0.71, 0.1823
model-1588501844, 1588501909.86, 0.79, 0.1299, 0.78, 0.1585
model-1588501844, 1588501909.903, 0.82, 0.1371, 0.76, 0.1541
model-1588501844, 1588501909.947, 0.8, 0.1387, 0.74, 0.1718
model-1588501844, 1588501909.989, 0.75, 0.1711, 0.77, 0.1645
model-1588501844, 1588501910.031, 0.8, 0.1341, 0.82, 0.1281
model-1588501844, 1588501910.077, 0.73, 0.1541, 0.78, 0.1378
model-1588501844, 1588501910.119, 0.8, 0.1472, 0.75, 0.1642
model-1588501844, 1588501910.161, 0.8, 0.1515, 0.74, 0.1611
model-1588501844, 1588501910.206, 0.83, 0.1227, 0.8, 0.1346
model-1588501844, 1588501910.248, 0.82, 0.1478, 0.81, 0.135
model-1588501844, 1588501910.29, 0.83, 0.1399, 0.7, 0.2143
model-1588501844, 1588501910.336, 0.9, 0.0954, 0.78, 0.1565
model-1588501844, 1588501910.381, 0.79, 0.1375, 0.78, 0.1439
model-1588501844, 1588501910.423, 0.88, 0.1172, 0.75, 0.1784
model-1588501844, 1588501910.47, 0.81, 0.139, 0.8, 0.1506
model-1588501844, 1588501910.512, 0.79, 0.1497, 0.71, 0.19
model-1588501844, 1588501910.555, 0.85, 0.1105, 0.75, 0.1741
model-1588501844, 1588501910.6, 0.78, 0.1526, 0.78, 0.1531
model-1588501844, 1588501910.642, 0.81, 0.147, 0.71, 0.2124
model-1588501844, 1588501910.684, 0.82, 0.1356, 0.77, 0.1398
model-1588501844, 1588501910.727, 0.87, 0.0957, 0.82, 0.1304
model-1588501844, 1588501910.769, 0.8, 0.1398, 0.77, 0.1684
model-1588501844, 1588501910.812, 0.82, 0.1323, 0.77, 0.1583
model-1588501844, 1588501910.855, 0.84, 0.1109, 0.75, 0.1339
model-1588501844, 1588501910.897, 0.82, 0.1448, 0.75, 0.1794
model-1588501844, 1588501910.94, 0.83, 0.1159, 0.76, 0.1501
model-1588501844, 1588501910.983, 0.84, 0.133, 0.81, 0.1556
model-1588501844, 1588501911.025, 0.87, 0.0983, 0.7, 0.184
model-1588501844, 1588501911.067, 0.79, 0.179, 0.7, 0.1951
model-1588501844, 1588501911.111, 0.78, 0.1439, 0.77, 0.1591
model-1588501844, 1588501911.153, 0.81, 0.1389, 0.7, 0.2044
model-1588501844, 1588501911.195, 0.73, 0.1847, 0.71, 0.2013
model-1588501844, 1588501911.238, 0.76, 0.1531, 0.71, 0.1959
model-1588501844, 1588501911.281, 0.8, 0.149, 0.7, 0.2019
model-1588501844, 1588501911.327, 0.8, 0.1375, 0.77, 0.1553
model-1588501844, 1588501911.37, 0.8, 0.1649, 0.71, 0.1891
model-1588501844, 1588501911.413, 0.8, 0.1257, 0.74, 0.2118
model-1588501844, 1588501911.455, 0.79, 0.1608, 0.77, 0.1591
model-1588501844, 1588501911.499, 0.84, 0.1221, 0.75, 0.1618
model-1588501844, 1588501911.541, 0.85, 0.1124, 0.77, 0.1665
model-1588501844, 1588501911.583, 0.81, 0.1386, 0.72, 0.1708
model-1588501844, 1588501911.626, 0.77, 0.1369, 0.71, 0.183
model-1588501844, 1588501911.668, 0.81, 0.1544, 0.79, 0.1385
model-1588501844, 1588501911.71, 0.8, 0.1498, 0.8, 0.1325
model-1588501844, 1588501911.755, 0.75, 0.1662, 0.84, 0.1375
model-1588501844, 1588501911.798, 0.83, 0.1264, 0.8, 0.1381
model-1588501844, 1588501911.84, 0.79, 0.156, 0.74, 0.1696
model-1588501844, 1588501911.883, 0.7, 0.1902, 0.81, 0.1482
model-1588501844, 1588501911.925, 0.82, 0.1218, 0.7, 0.171
model-1588501844, 1588501911.967, 0.82, 0.1322, 0.77, 0.1662
model-1588501844, 1588501912.012, 0.8, 0.1445, 0.75, 0.1512
model-1588501844, 1588501912.054, 0.69, 0.1961, 0.72, 0.1828
model-1588501844, 1588501912.096, 0.82, 0.1262, 0.72, 0.1909
model-1588501844, 1588501912.142, 0.84, 0.1368, 0.69, 0.1799
model-1588501844, 1588501912.184, 0.79, 0.1534, 0.72, 0.1903
model-1588501844, 1588501912.226, 0.79, 0.1399, 0.78, 0.1558
model-1588501844, 1588501912.272, 0.84, 0.1325, 0.8, 0.1467
